emotion,sentiment,textual_sentiment_predicted,textual_sentiment_score,transcription_ground_truth,transcription_ASR,file_path
anger,negative,negative,0.6549767255783081,Why did I have to start working out again?  Damn you 15s!,But I have to start working out again. Damn you 15s!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia12_utt11.wav
joy,positive,positive,0.9843149781227112,I love your place! Where is this guy from?,I love your place. Where's the sky from?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia13_utt0.wav
neutral,neutral,positive,0.5523012280464172,Uh thats an eighteenth century Indian artifact from Calcutta.,"That's an 18th century Indian artifact from Calcutta. Oh wow. So, you're more than just dinosaur's.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia13_utt1.wav
surprise,positive,neutral,0.6492235660552979,"Oh wow! So, youre more than just dinosaurs.","Oak, ow. So, you're more than just dinosaurs.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia13_utt2.wav
neutral,neutral,positive,0.6137433052062988,So much more.,So much more.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia13_utt3.wav
neutral,neutral,positive,0.9485977292060852,"Well, well to sum up, were having fun, you look young.","Oh well, well, to sum up. We're having fun. You look young.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia14_utt0.wav
neutral,neutral,negative,0.7107094526290894,Okay,"Okay, look that's not enough",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia14_utt1.wav
neutral,neutral,negative,0.8883969187736511,But thats not enough. So Soheres a key to my apartment.,"Okay, look that's not enough. So... so...",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia14_utt2.wav
surprise,positive,neutral,0.6801594495773315,Really?!,Really? Really?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia14_utt3.wav
neutral,neutral,neutral,0.523916482925415,You dont think this is too fast.,You don't think this is too fast? No!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia14_utt5.wav
anger,negative,negative,0.5747969746589661,Get Out!,"This is my wife Nancy. Look, get out!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt0.wav
neutral,neutral,neutral,0.8796060085296631,"Ross, can I talk to you for a minute?","Ross, can I talk to you for a minute?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt1.wav
neutral,neutral,neutral,0.5679402947425842,"Yes, please!  So, what's going on?","Yes, please. So what's going on?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt2.wav
sadness,negative,neutral,0.6193434596061707,"Uh, well... Joey and I broke up.","Well, don't we not broke up?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt3.wav
surprise,negative,negative,0.5020052790641785,"Oh my God, wh-what happened?","Oh my god, what happened? Joey is a great guy.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt4.wav
sadness,negative,neutral,0.706760585308075,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!","But we're just... we're so different. I mean, like during your speech, you get the laughing at Homo erectus. I knew that was him.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt5.wav
anger,negative,neutral,0.6810295581817627,I knew that was him!,I knew that was him.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt6.wav
sadness,negative,positive,0.6500141620635986,"Anyway I just, uh, I think it's for the best.","Anyway, I just, um, I think it's for the best.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt7.wav
neutral,neutral,neutral,0.7963489890098572,"Hey, you ok?","Hey, are you okay?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt8.wav
sadness,negative,neutral,0.7499604225158691,I guess.,I guess.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt9.wav
neutral,neutral,neutral,0.7401235103607178,There was hum...  there was another reason that I thought it was time to end it with Joey.,There was um... There was another reason that I thought it was time to end it with Joey.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt10.wav
neutral,neutral,neutral,0.5664850473403931,I started to realize that I was having feelings for someone  else.,I started to realize that I was having feelings for someone else.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt11.wav
neutral,neutral,neutral,0.8346291184425354,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.","Okay, Deller. Last day of the conference. You know what happens to the keynote speaker.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt12.wav
neutral,neutral,neutral,0.8138347864151001,"Oh, professor Clerk we're kind of in the middle of a conversation, here.","Professor Clarke, we're kind of in the middle of a conversation here.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt13.wav
neutral,neutral,neutral,0.8173781633377075,"Yeah, can you guys just throw him in the pool later?","I mean, yeah, can't you guys just throw in the pool later?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt14.wav
joy,positive,neutral,0.7110885381698608,Or we could throw you both in,or we could throw you both in now.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt15.wav
anger,negative,neutral,0.6808362007141113,"Ok, gentlemen!","Okay, gentlemen.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt16.wav
anger,negative,neutral,0.5740261673927307,Please!,please.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt17.wav
anger,negative,negative,0.7034566402435303,Aren't we a little old for this?,Aren't we a little old for this?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt18.wav
neutral,neutral,neutral,0.7762961983680725,"I mean, we're scientists, right?",I mean we're scientists.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt19.wav
anger,negative,neutral,0.7221687436103821,We're academics.,all right we're academic.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt20.wav
joy,positive,neutral,0.6822289824485779,And most importantly I... you-you will have to catch us first.,"And most importantly, you will have to catch us first.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt21.wav
joy,positive,positive,0.7287006378173828,"GO, GO, GO!",Go! Go!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia15_utt22.wav
joy,positive,positive,0.7509560585021973,"Go, go, go!","Go, go, go!",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia16_utt0.wav
joy,positive,neutral,0.5695167183876038,"Oh yeah, now everybody wants to be under this hat!",Now everybody wants to be under the hat.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia16_utt1.wav
disgust,negative,neutral,0.5904669165611267,Oy!!,night,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia16_utt2.wav
surprise,negative,negative,0.8374018669128418,Whats with all this sand?,What's with all this sand?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia16_utt3.wav
neutral,neutral,neutral,0.6971175670623779,"Oh, yeah, Bob said there might be flood damage.","Uh, yeah, Bob's center might be slid down.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia16_utt4.wav
neutral,neutral,positive,0.5851007103919983,"Yeah, either that, or he has a really big cat.","Hey, to that area's a really big cat.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia16_utt5.wav
anger,negative,negative,0.7290950417518616,"Okay, see that blind guy right there? I'm gonna bash his head in later.","Okay, do I see that blind guy right there? I'm gonna bash his head in later",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt0.wav
joy,positive,positive,0.8490914106369019,"Oh umm, my big scene is coming up. Big scene coming up.",My big scene's coming up. The big scene coming out.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt1.wav
neutral,neutral,neutral,0.8628362417221069,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?","If you said big lima being bubbling up, would she understand the difference?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt2.wav
neutral,neutral,neutral,0.817574679851532,Rach? What are you doing?,Wait. 3,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt3.wav
fear,negative,negative,0.8932861089706421,"Oh boy, I just can't watch. It's too scary!",What I just can't watch is just scary,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt4.wav
neutral,neutral,neutral,0.5022004246711731,It's a diaper commercial.,It's a diaper commercial.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt5.wav
fear,negative,positive,0.6156799793243408,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!","Oh yeah, well you know me, baby, is responsible-",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt6.wav
joy,positive,positive,0.6141775846481323,Pizza delivery!,I need to deliver it! I'll get it! I'll get the-,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt7.wav
joy,positive,neutral,0.5771751403808594,I'll get it! I will get that!,.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt8.wav
joy,positive,positive,0.7171884179115295,Hi!,Hi!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia17_utt9.wav
neutral,neutral,neutral,0.8808120489120483,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",Do you want to get something in or do you want to see how long you can throw this ball back and forth?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt0.wav
neutral,neutral,neutral,0.8731603622436523,"Uhh, the ball thing.",Err... the ball thing.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt1.wav
neutral,neutral,neutral,0.5797716975212097,Yeah?,Yeah.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt2.wav
joy,positive,positive,0.6675511002540588,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!","Hey Ross, wouldn't it be great if we could go for like two straight hours without dropping it?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt3.wav
neutral,neutral,neutral,0.6555908918380737,"Uhh,","Yeah, wood.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt4.wav
joy,positive,positive,0.567363440990448,Okay!,Let's do it. Okay.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt5.wav
fear,negative,neutral,0.6692670583724976,Uh-oh.,Uh oh. What?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt6.wav
sadness,negative,neutral,0.506820797920227,I have to pee. And Rachel's in the bathroom!,I have to pee. Rachel's in the bathroom.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt8.wav
surprise,positive,negative,0.8761909008026123,"Man, I didn't think we were gonna make it!","Man, I didn't think we were gonna make it.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt9.wav
fear,negative,neutral,0.7787162661552429,"I know!  Don't switch hands, okay?","I know. Don't switch hands, okay?",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia18_utt10.wav
neutral,neutral,neutral,0.9164489507675171,Hey.,"I think. Russell, me ask you a question.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia19_utt0.wav
neutral,neutral,negative,0.42875710129737854,How did it go with Erin?,How did I go with Aaron? Unbelievable.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt0.wav
joy,positive,positive,0.9817787408828735,"Oh, unbelievable! We had the best time!",We had the best time.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt1.wav
joy,positive,neutral,0.41963133215904236,"Yay!! Oh so, youre not, youre not mad at us anymore?","Oh, so you're not you're not mad at us anymore. No, no, no, you guys are totally right",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt2.wav
joy,positive,negative,0.541996955871582,No!,"So you're not, you're not.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt3.wav
joy,positive,neutral,0.42642393708229065,No!,I'm not mad at us anymore. Don't!,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt4.wav
joy,positive,negative,0.4895486533641815,No!,"No, no, no.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt5.wav
joy,positive,positive,0.932689368724823,You guys were totally right!,you guys are totally right.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt6.wav
joy,positive,positive,0.980043888092041,This is so much better than the first time we went out.,This was so much better than the first time we went out.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt7.wav
neutral,neutral,neutral,0.7939708828926086,Yknow?,Tapi y'know...,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt8.wav
neutral,neutral,negative,0.8618621826171875,"That was so awkward, we were really nervous.","That was so awkward, we were both really nervous.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt9.wav
neutral,neutral,neutral,0.8703065514564514,Didnt you sleep together?,Didn't you sleep together?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt10.wav
neutral,neutral,positive,0.9390150904655457,"Yeah, that really calms me down.","Yeah, that really calms me down.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt11.wav
joy,positive,positive,0.5300378799438477,And!,and we have so much income.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt12.wav
joy,positive,positive,0.6260045170783997,"She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well thats a","She loves sandwiches, sports, although she is a met fan. Not much of an issue now, but if we were ever to have kids, oh my God, listen to you talking about having kids.",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt14.wav
surprise,positive,negative,0.5304513573646545,"Oh my God! Listen to you talkin about having kids. Oh my Joey.  Oh, please dont get married before I do.",Oh my god! Listen to you talking about having kids! Oh my Joey! Oh please don't get married before I do.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt15.wav
neutral,neutral,neutral,0.7954123616218567,Okay.,"아, what Liang",c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia20_utt16.wav
surprise,negative,neutral,0.5114843845367432,How does she do that?,How does she do that?,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia21_utt0.wav
neutral,neutral,negative,0.7780627012252808,I cannot sleep in a public place.,I cannot sleep in a public place.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia21_utt1.wav
joy,positive,positive,0.8479204773902893,Would you look at her? She is so peaceful.,Would you look at her? She's so peaceful.,c:\Users\User\Downloads\[YTS]Github\FYP\emotion_api\dataset_meld\audio\wav_train\dia21_utt2.wav
